source,target,sign
P03205_UBE2I,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P0C725_UBE2I,-1
P0C725_UBE2I,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59633_UBE2I,-1
P59633_UBE2I,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59594_UBA52,-1
P59594_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P13288_UBA52,-1
P13288_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03217_RPS27A,-1
P03217_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P0DTC2_RPS27A,-1
P0DTC2_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03211_RPS27A,-1
P03211_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59634_UBB,-1
P59634_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03209_UBE2I,-1
P03209_UBE2I,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,Q80H93_UBA52,-1
Q80H93_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59595_UBB,-1
P59595_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59594_RPS27A,-1
P59594_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P13288_UBE2I,-1
P13288_UBE2I,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03212_UBA52,-1
P03212_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03211_UBA52,-1
P03211_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03186_UBB,-1
P03186_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59634_RPS27A,-1
P59634_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03209_RPS27A,-1
P03209_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03200_UBB,-1
P03200_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,PIKFYVE,1
CCNA2_CDK2,RUNX1,-1
CORT,GHSR,1
CSNK1D,LEF1,-1
ACVR1,LIN7C_PALS1_PATJ,1
AKT1,MXD1,-1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,BAIAP2,-1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,GBF1,-1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,KPNA2,1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,MFF,1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,NR2C2,-1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,TET2,1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,VASP,-1
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27,CDR2,-1
PDK3,PDHA1,-1
BBC3,BAK1,1
CREBBP_EP300,H3-3A,1
CDKN2A,CDK2,-1
CDKN2A,CDK4,-1
CDKN2A,CCND1_CDK4,-1
CILK1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR,1
CAMKK2,PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1
SRPK1,SRSF1,1
CCNE2_CDK2,TFCP2,-1
DAB2IP,PPP2CA_PPP2R1A_PPP2R2B,1
PRKCB,VTN,1
DOK1,ITGA6_ITGB4,-1
DOK1,ITGAV_ITGB6,-1
DOK1,ITGAV_ITGB8,-1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,SLC12A1,1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,AMOTL1,1
PRKCG,GRIN1,1
BARD1_BRCA1,H4-16,1
BARD1_BRCA1,H2AX,1
KASH5_SPAG4_SUN1_SUN2_SUN3_SUN5_SYNE1_SYNE2_SYNE3_SYNE4,MAJIN_TERB1_TERB2,1
MAJIN_TERB1_TERB2,ACD_POT1_TERF1_TERF2_TERF2IP_TINF2,1
C1QBP,C1QC,-1
C1QBP,KRT1,1
C1QBP,C1QA_C1QB_C1QC,-1
AEBP2_EED_EZH2_RBBP4_SUZ12,H3C8,1
TJP1,ARVCF,1
EGLN3,BCL2L11,1
TJP1,NHS,1
SAE1_UBA2,FOS,-1
CEBPB,CREB1,1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,PFKFB3,1
FOS_JUN,NFATC1,1
PPP3CA,BAD,1
HSBP1,WASHC1_WASHC2C_WASHC3_WASHC4_WASHC5,1
TBK1,NFKBIA,-1
ZDHHC2,AKAP5,1
ARSA,HBA1,1
CASP3,KDM4C,-1
SGK1,NR3C1,1
DOK1,ITGB8,-1
SGK1,SLC2A4,1
SGK1,SLC1A3,1
SGK1,CDKN1B,-1
SGK1,NDRG1,1
SGK1,FBXW7,1
SGK1,MAP3K3,-1
SGK1,NDRG2,1
MASP2,C2,1
MASP2,C4A,1
MASP2,C4B_2,1
ARVCF,CDH1,1
ARVCF,CDH2,1
KAT8_MSL1_MSL2_MSL3,H4-16,-1
APBB1,TSHZ3,1
NFKBIE,NFKB1_RELA,-1
CORT,MRGPRX2,1
BMPR1B,SMAD9,1
BMPR1B,STAMBP,1
MEN1,HOXA9,1
TAF4,ATF7,-1
CDC7,PSIP1,1
CDC7,MCM4,1
CDC7,MCM7,1
GRM1,GNAS,1
GRM5,GNAS,1
GRM2,GNAS,1
GRM7,GNAS,1
GRM8,GNAS,1
GRM4,GNAS,1
GRM3,GNAS,1
GRM6,GNAS,1
CDC7,ESCO1,-1
PDHX,PAX6,-1
PDHX,CDX2,-1
CAMK2B,PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1
WNT10B,LRP6,1
WNT10B,FZD1,1
NLGN3,NRXN1,1
NLGN4Y,NRXN1,1
NLGN1,NRXN1,1
NLGN4X,NRXN1,1
NLGN2,NRXN1,1
NLGN3,NRXN2,1
NLGN4Y,NRXN2,1
NLGN1,NRXN2,1
NLGN4X,NRXN2,1
NLGN2,NRXN2,1
CDK10,ETS2,-1
NLGN3,NRXN3,1
NLGN4Y,NRXN3,1
NLGN1,NRXN3,1
NLGN4X,NRXN3,1
NLGN2,NRXN3,1
DLGAP1,SHANK3,1
SH2B2,INSR,-1
SOCS3,IL6ST,-1
SOCS3,JAK3,-1
SOCS6,KIT,-1
CUL3,TNFAIP1,1
ARHGAP33,RAC1,-1
_APH1A_NCSTN_PSEN1_PSENEN,DSCAM,-1
_APH1A_NCSTN_PSEN1_PSENEN,DSCAML1,-1
DSCAML1,AQP9,1
CIT,MYL9,1
DVL1,APC_AXIN1_GSK3B,-1
DVL2,APC_AXIN1_GSK3B,1
ADAM10,CD44,1
ADAM10,BTC,1
ASH2L_SETD1A_WDR5,H3C8,-1
ASH2L_SETD1A_WDR5,H3-3A,-1
ASH2L_SETD1A_WDR5,H3-4,-1
ADAM10,NOTCH1,1
KMT2D,ESR1,1
ITGB1BP1,ITGB4,-1
ITGB1BP1,ITGB5,-1
ITGB1BP1,ITGB6,-1
ITGB1BP1,ITGB7,-1
ITGB1BP1,ITGB8,-1
ITGB1BP1,ITGA1_ITGB1,-1
ITGB1BP1,ITGA6_ITGB4,-1
ITGB1BP1,ITGAV_ITGB2,-1
ITGB1BP1,ITGAV_ITGB3,-1
ITGB1BP1,ITGAV_ITGB5,-1
ITGB1BP1,ITGAV_ITGB6,-1
ITGB1BP1,ITGAV_ITGB8,-1
ITGB1BP1,ITGAE_ITGB7,-1
CHEK1,CDC7,1
CHEK1,E2F3,1
CHEK1,MDM4,-1
CHEK1,TP73,1
CHEK1,RB1,1
CHEK1,NFKB1,-1
RASGRF2,CDC42,1
FFAR1,GNAO1,1
FFAR1,GNAL,1
USP37,CCNA2,1
GNAS,PLCB1,1
MRE11_NBN_RAD50,UFL1,1
FFAR1,GNAQ,1
FFAR1,GNAI1,1
BACH1,MAFK,1
BCKDK,BCKDHA,-1
KLF11,SIN3A,1
WNT9A,MUSK,1
WNT9A,LRP5,1
WNT9B,LRP6,1
IKBKB,CYLD,-1
AURKA,AR,1
AURKA,PARD3,1
AURKA,LATS2,1
CSNK1A1,FOXO6,-1
DOK1,ITGA1_ITGB1,-1
CAV3_DAG1_DMD_DTNA_DTNB_LAMA2_NOS1_SGCA_SGCB_SGCD_SGCG_SNTA1_SNTB1_SNTB2_SNTG1_SNTG2,NRXN1,1
CAV3_DAG1_DMD_DTNA_DTNB_LAMA2_NOS1_SGCA_SGCB_SGCD_SGCG_SNTA1_SNTB1_SNTB2_SNTG1_SNTG2,NRXN2,1
CAV3_DAG1_DMD_DTNA_DTNB_LAMA2_NOS1_SGCA_SGCB_SGCD_SGCG_SNTA1_SNTB1_SNTB2_SNTG1_SNTG2,NRXN3,1
NRXN1,DAG1,1
NRXN2,DAG1,1
NRXN3,DAG1,1
AURKA,FAF1,-1
AURKA,MAPRE3,1
CDK1,RNMT,1
AURKA,TACC3,1
AURKA,APC_AXIN1_GSK3B,-1
XPO1,TP53,-1
ARHGEF10,CDC42,1
ARHGEF10,RHOA,1
ARHGEF10,RAC1,1
RIMBP2,RIMS1,-1
RIMBP2,RIMS3,-1
RIMBP2,RIMS2,-1
PER2,POU2F1,-1
CLN8,SET,-1
ANKRD28,PPP1CC,1
CHUK,H3-3A,1
CHUK,NCOA3,1
CHUK,NFKB1_RELA,-1
TRIM24,TP53,-1
CTDSPL,SMAD3,1
ITGB4,PIK3CD,1
CTTN,ACTR2_ACTR3_ARPC1A_ARPC2_ARPC3_ARPC4_ARPC5,1
KAT6B,RUNX2,1
KRAS,PIK3CB,1
TAOK2,STK4,1
TAOK2,STK3,1
LMO1,TAL1,1
LMO3,NHLH2,1
PRKG1,PPP1R17,1
LYN,PTPN6,1
MAPK10,BCL2L11,1
MAPK10,TP53,1
MAPK13,EEF2K,-1
EGFR,PIK3CA_PIK3R1,1
MAPK1,JUN,1
MAPK1,LCK,1
MAPK1,PGR,-1
MAPK1,PML,1
MAPK1,PTTG1,1
MAPK1,RPS3,1
MAPK1,SORBS3,1
CHEK1,E2F6,-1
MAPK3,LRP6,1
MAPK3,MYL1,1
MAPK3,NUP50,-1
MAPK3,PTTG1,1
MAPK3,PTPN7,1
MAPK3,RUNX2,1
MAPK3,UBTF,-1
MAPK8,JUNB,1
MAPK9,BCL2L11,1
MBTPS2,CREB3L1,1
CTDSPL,SMAD2,-1
NRXN1,DAG1,1
MSC,TCF3,-1
ERBB3,PIK3CA_PIK3R1,1
PDK4,PDHA2,-1
NFKBIE,NFKB1,-1
NKX3-1,HDAC1,-1
F12,GP1BA_GP1BB_GP5_GP9,1
OFD1,IFT88,1
PAK1,VIM,1
PDGFB,PDGFRB,1
PEX12,PEX5,1
PIAS1,PRDM1,1
CDH9,CTNNB1,1
PKN1,RAF1,1
PLK1,DVL2,1
PLK1,TERF1,1
PPM1A,AXIN1,-1
PPM1D,MAPK12,-1
PPP1CC,CDK9,1
PPP2CA,RPS6KB1,-1
PPP2CB,IKBKB,-1
PPP3CA,NFATC3,1
PPP3CB,TFEB,1
PRKACA,FXYD1,1
PRKACA,KCNJ13,1
PRKACA,WT1,-1
PRKCA,CD5,1
PRKCA,GRIN2B,1
PRKCB,MARCKS,-1
PRKCB,TOP2A,1
PRKCD,ITGB2,1
PRKDC,IRF3,1
CDH7,CTNNB1,1
CTDSPL,SMAD1,-1
PTH,PTH2R,1
PTPN1,PDGFRB,-1
PTPN1,ROS1,-1
PTPRA,KCNB1,-1
PTPRC,JAK2,-1
PTPRF,RET,-1
PTPRJ,LAT,-1
MMP2,PZP,-1
PZP,MMP2,-1
RAB5A,PIK3R4,1
RBX1,NFKB1,1
RELA,SP1,1
RGS6,ITGB3,-1
RNF8,UBE2N,1
ROCK1,ARHGAP35,-1
DOK1,ITGA3_ITGB1,-1
MRTFB,SRF,1
RPS6KA5,H2AC17,-1
S1PR2,GNAQ,1
SARM1,TICAM1,-1
SDCBP,SOX4,1
SKP2,MYC,-1
SOX6,CTNNB1,-1
SRC,ANXA1,1
SRF,IL6,1
DOK1,ITGA4_ITGB1,-1
STAT1,RELA,-1
SYK,BLNK,1
TCL1B,AKT1,1
TET3,OGT,1
TFAP4,SP1,1
TNFRSF21,TRADD,1
VTN,ITGA8_ITGB1,1
ZIC3,GLI3,1
MAPK8IP1,NOTCH1,-1
MAP2K7,FADD,-1
PPP2CB,PRKCB,-1
CHUK,IRF7,1
CHUK,TSC2,-1
ACE2,APLN,1
SMAD9,SMAD4,1
MAPK8IP1,RBPJ,-1
AMER1,WT1,1
DOK1,ITGA5_ITGB1,-1
DVL2,AXIN1,1
ATRX,AEBP2_EED_EZH2_RBBP4_SUZ12,1
AURKA,MBD3,1
GNAI1,RAC1,1
BCORL1,HDAC7,1
ATG14,PIK3C3,1
BTK,PLCG2,1
BUB1,BUB3,1
BTRC,SMAD4,-1
BTRC,EZH2,-1
RASSF5,KRAS,1
CASP1,PSEN2,1
CBX4,ZEB2,-1
BTRC,PDCD4,-1
CDK1,EEF2K,-1
CDK1,MASTL,1
CDK1,RANBP2,1
